,fields.k,fields.q,fields.libelle,fields.iu_ac,fields.geo_point_2d,fields.geo_shape.coordinates,fields.geo_shape.type,fields.t_1h,fields.date_fin,fields.date_debut,fields.iu_nd_amont,fields.etat_trafic,fields.iu_nd_aval,fields.libelle_nd_amont,fields.etat_barre,fields.libelle_nd_aval,geometry.type,geometry.coordinates
594,1.55,584.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-07T03:00:00+00:00,2019-06-01,2005-01-01,2849,Fluide,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
595,1.9,732.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-07T02:00:00+00:00,2019-06-01,2005-01-01,2849,Fluide,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
596,2.55,1085.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-07T01:00:00+00:00,2019-06-01,2005-01-01,2849,Fluide,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
597,4.4,1812.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-07T00:00:00+00:00,2019-06-01,2005-01-01,2849,Fluide,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
598,6.6,2813.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-06T23:00:00+00:00,2019-06-01,2005-01-01,2849,Fluide,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
599,6.85,2873.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-06T22:00:00+00:00,2019-06-01,2005-01-01,2849,Fluide,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
600,9.3,3877.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-06T21:00:00+00:00,2019-06-01,2005-01-01,2849,Fluide,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
601,15.05,5760.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-06T20:00:00+00:00,2019-06-01,2005-01-01,2849,Pré-saturé,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
602,20.75,6993.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-06T19:00:00+00:00,2019-06-01,2005-01-01,2849,Pré-saturé,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
603,22.15,7196.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-06T18:00:00+00:00,2019-06-01,2005-01-01,2849,Pré-saturé,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
604,22.3,6863.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-06T17:00:00+00:00,2019-06-01,2005-01-01,2849,Pré-saturé,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
605,19.1,6410.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-06T16:00:00+00:00,2019-06-01,2005-01-01,2849,Pré-saturé,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
606,15.3,5803.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-06T15:00:00+00:00,2019-06-01,2005-01-01,2849,Pré-saturé,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
607,18.15,6794.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-06T14:00:00+00:00,2019-06-01,2005-01-01,2849,Pré-saturé,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
608,17.65,6661.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-06T13:00:00+00:00,2019-06-01,2005-01-01,2849,Pré-saturé,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
609,,,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-06T12:00:00+00:00,2019-06-01,2005-01-01,2849,Inconnu,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
610,18.2,6631.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-06T11:00:00+00:00,2019-06-01,2005-01-01,2849,Pré-saturé,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
611,,,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-06T10:00:00+00:00,2019-06-01,2005-01-01,2849,Inconnu,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
612,34.45,6045.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-06T09:00:00+00:00,2019-06-01,2005-01-01,2849,Saturé,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
613,29.0,6763.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-06T08:00:00+00:00,2019-06-01,2005-01-01,2849,Pré-saturé,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
614,23.25,7051.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-06T07:00:00+00:00,2019-06-01,2005-01-01,2849,Pré-saturé,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
615,17.0,5905.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-06T06:00:00+00:00,2019-06-01,2005-01-01,2849,Pré-saturé,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
616,6.7,2507.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-06T05:00:00+00:00,2019-06-01,2005-01-01,2849,Fluide,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
617,2.45,924.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-06T04:00:00+00:00,2019-06-01,2005-01-01,2849,Fluide,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
618,1.5,577.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-06T03:00:00+00:00,2019-06-01,2005-01-01,2849,Fluide,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
619,1.95,730.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-06T02:00:00+00:00,2019-06-01,2005-01-01,2849,Fluide,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
620,2.75,1116.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-06T01:00:00+00:00,2019-06-01,2005-01-01,2849,Fluide,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
621,4.0,1683.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-06T00:00:00+00:00,2019-06-01,2005-01-01,2849,Fluide,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
622,6.85,2894.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-05T23:00:00+00:00,2019-06-01,2005-01-01,2849,Fluide,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
623,8.6,3656.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-05T22:00:00+00:00,2019-06-01,2005-01-01,2849,Fluide,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
624,12.3,5059.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-05T21:00:00+00:00,2019-06-01,2005-01-01,2849,Fluide,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
625,18.35,6639.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-05T20:00:00+00:00,2019-06-01,2005-01-01,2849,Pré-saturé,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
626,20.4,6835.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-05T19:00:00+00:00,2019-06-01,2005-01-01,2849,Pré-saturé,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
627,21.4,7095.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-05T18:00:00+00:00,2019-06-01,2005-01-01,2849,Pré-saturé,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
628,19.15,6762.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-05T17:00:00+00:00,2019-06-01,2005-01-01,2849,Pré-saturé,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
629,20.5,6758.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-05T16:00:00+00:00,2019-06-01,2005-01-01,2849,Pré-saturé,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
630,15.5,6052.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-05T15:00:00+00:00,2019-06-01,2005-01-01,2849,Pré-saturé,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
631,16.55,6340.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-05T14:00:00+00:00,2019-06-01,2005-01-01,2849,Pré-saturé,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
632,19.8,6773.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-05T13:00:00+00:00,2019-06-01,2005-01-01,2849,Pré-saturé,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
633,18.2,6432.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-05T12:00:00+00:00,2019-06-01,2005-01-01,2849,Pré-saturé,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
634,14.55,5750.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-05T11:00:00+00:00,2019-06-01,2005-01-01,2849,Fluide,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
635,12.0,4932.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-05T10:00:00+00:00,2019-06-01,2005-01-01,2849,Fluide,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
636,8.95,3700.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-05T09:00:00+00:00,2019-06-01,2005-01-01,2849,Fluide,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
637,6.75,2814.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-05T08:00:00+00:00,2019-06-01,2005-01-01,2849,Fluide,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
638,5.4,2225.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-05T07:00:00+00:00,2019-06-01,2005-01-01,2849,Fluide,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
639,4.8,1965.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-05T06:00:00+00:00,2019-06-01,2005-01-01,2849,Fluide,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
640,3.75,1585.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-05T05:00:00+00:00,2019-06-01,2005-01-01,2849,Fluide,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
641,3.6,1539.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-05T04:00:00+00:00,2019-06-01,2005-01-01,2849,Fluide,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
642,4.85,2081.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-05T03:00:00+00:00,2019-06-01,2005-01-01,2849,Fluide,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
643,6.4,2768.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-05T02:00:00+00:00,2019-06-01,2005-01-01,2849,Fluide,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
644,9.0,3822.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-05T01:00:00+00:00,2019-06-01,2005-01-01,2849,Fluide,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
645,11.3,4658.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-05T00:00:00+00:00,2019-06-01,2005-01-01,2849,Fluide,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
646,11.25,4659.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-04T23:00:00+00:00,2019-06-01,2005-01-01,2849,Fluide,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
647,12.4,4982.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-04T22:00:00+00:00,2019-06-01,2005-01-01,2849,Fluide,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
648,15.35,5743.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-04T21:00:00+00:00,2019-06-01,2005-01-01,2849,Pré-saturé,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
649,18.4,6493.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-04T20:00:00+00:00,2019-06-01,2005-01-01,2849,Pré-saturé,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
650,19.75,6823.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-04T19:00:00+00:00,2019-06-01,2005-01-01,2849,Pré-saturé,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
651,17.0,6173.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-04T18:00:00+00:00,2019-06-01,2005-01-01,2849,Pré-saturé,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
652,14.9,5765.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-04T17:00:00+00:00,2019-06-01,2005-01-01,2849,Fluide,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
653,15.6,6043.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-04T16:00:00+00:00,2019-06-01,2005-01-01,2849,Pré-saturé,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
654,16.9,6391.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-04T15:00:00+00:00,2019-06-01,2005-01-01,2849,Pré-saturé,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
655,16.3,6285.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-04T14:00:00+00:00,2019-06-01,2005-01-01,2849,Pré-saturé,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
656,17.85,6601.0,PE_Batignolles,5406,"[48.8987566263, 2.31602917128]","[[2.3193519228, 48.899777396], [2.3162875738, 48.8988437415], [2.3140838242, 48.8981647887], [2.3127195314, 48.8976953276]]",LineString,2021-12-04T13:00:00+00:00,2019-06-01,2005-01-01,2849,Pré-saturé,2087,PE_St_Ouen,Ouvert,SE_Clichy,Point,"[2.31602917128, 48.8987566263]"
